image_id,source_dataset,filepath,original_path,original_class,unified_class,label,group_id,specimen_id,stratum,fold
current_freshwater-2cc3960a1fb0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_195.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_195.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-2cc3960a1fb0,,Bacterial Red Disease|current_freshwater,3
current_freshwater-1225b672a542,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_203.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_203.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-1225b672a542,,Bacterial Red Disease|current_freshwater,3
current_freshwater-9abe77c6987d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_24.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_24.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-9abe77c6987d,,Bacterial Red Disease|current_freshwater,3
current_freshwater-97fdad2dc333,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_261.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_261.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-18afafb9af1d,,Bacterial Red Disease|current_freshwater,3
current_freshwater-9c7d574a4b84,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_264.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_264.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-9c7d574a4b84,,Bacterial Red Disease|current_freshwater,3
current_freshwater-c2c10b88ca70,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_265.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_265.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-c2c10b88ca70,,Bacterial Red Disease|current_freshwater,3
current_freshwater-91452d95bf5f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_308.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_308.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-91452d95bf5f,,Bacterial Red Disease|current_freshwater,3
current_freshwater-cf240787091a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_345.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_345.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-cf240787091a,,Bacterial Red Disease|current_freshwater,3
current_freshwater-d382622b9000,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_38.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_38.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-d382622b9000,,Bacterial Red Disease|current_freshwater,3
current_freshwater-a3eefc3950a4,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_47.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_47.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-a3eefc3950a4,,Bacterial Red Disease|current_freshwater,3
current_freshwater-749e3e38d49e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_52.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_52.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-749e3e38d49e,,Bacterial Red Disease|current_freshwater,3
current_freshwater-dccc9359f61c,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_60.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_60.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-ab6201654d4d,,Bacterial Red Disease|current_freshwater,3
current_freshwater-d92f716e21ca,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_89.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_89.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-d92f716e21ca,,Bacterial Red Disease|current_freshwater,3
current_freshwater-c76c50e639f6,current_freshwater,data/raw/current_freshwater/train_split/Bacterial Red disease/Bacterial Red disease_aug_97.jpg,train_split/Bacterial Red disease/Bacterial Red disease_aug_97.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-c76c50e639f6,,Bacterial Red Disease|current_freshwater,3
mendeley-506dcff8557a,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071914.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071914.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-a11c90d12513,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071915.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071915.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-1cb8683270d3,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071932.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071932.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-07d05f272d58,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071935.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071935.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-b1856cf6b0a4,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071946.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071946.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-b445a275e8a9,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071947.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071947.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-37173b342b28,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071948.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071948.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-e9a6dbc2b564,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071949.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071949.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-23779c5bcedc,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071950.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071950.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-e7f635101301,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071951.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_47/IMG20260207071951.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-07d05f272d58,Fish_47,Bacterial Red Disease|mendeley,3
mendeley-2c4ced6a3d2a,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072043.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072043.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-b558a61153ed,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072045.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072045.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-cbbce78293c5,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072045_01.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072045_01.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-ba14b57b21db,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072046.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072046.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-16e881f96c32,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072047.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072047.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-e24ba24372d6,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072048.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072048.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-c66dfa186a4c,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072049.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072049.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-373009bb44bf,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072051.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072051.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-dfec6a65a7ba,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072052.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072052.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-3196e52a0516,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072053.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072053.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-92efc9f0b683,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072054.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072054.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-fd0fed1bb2ad,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072054_01.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072054_01.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-615086e31e71,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072055.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072055.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-cc0b490bea71,mendeley,data/raw/mendeley/Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072056.jpg,Bacterial Red Diseases/Rui_(Labeo rohita)/Fish_49/IMG20260207072056.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-16e881f96c32,Fish_49,Bacterial Red Disease|mendeley,3
mendeley-a5ed61c1fdce,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073451.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073451.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-696b5061d76e,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073453.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073453.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-aa0e11b53d63,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073454.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073454.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-8c219cb585a8,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073455.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073455.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-deeb4dc54c20,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073456.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073456.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-ec42ea27e4a1,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073457.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073457.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-cdd301dadd8a,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073458.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073458.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-ab869e26e301,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073505.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073505.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-a04830c0a9d1,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073505_01.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073505_01.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-25ce2bcc15a2,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073506.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073506.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-e7ac13276a08,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073507.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073507.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-5527c45878e5,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073508.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073508.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-4936c07f926a,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073509.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073509.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-6aea1a05d5f8,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073517.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073517.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-56abd468a46d,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073519.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073519.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-27b3e9e810fa,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073520.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073520.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-70d64adb0b69,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073521.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073521.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-731014192da4,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073522.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073522.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-4a6c76d76619,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073523.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073523.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-c27e7c93e110,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073524.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073524.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-171698c668d6,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073525.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073525.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
mendeley-f8664f4f18dc,mendeley,data/raw/mendeley/Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073526.jpg,Bacterial Red Diseases/Silver_carp_(Hypophthalmichthys molitrix)/Fish_58/IMG20260207073526.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-0c5403bf83ff,Fish_58,Bacterial Red Disease|mendeley,3
